ID,Name,reinforcePrice,weaponUpgradeType,properStrength,originEquipWep11,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unknown_0x17c_5,quickMatchReplanish,isWeaponCatalyst,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,restrictSpecialSwordArt,pad
31100000,Blue-Gold Kite Shield,340,0,12,31100000,1,0,[0|0|0],3100,7217000,0,5,0,900,100,40,0,0,0,100,47,53,35,-1,-1,-1,-1,-1,-1,0,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,1,1,1,1,15,15,5.5,2030,12050,0,0,1,10,80,0,0,0,65,60,0,58,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,25,25,25,25,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,45,0,0,6,30,1,25,25,6,0,25,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,31100000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31130000,Brass Shield,340,0,16,31130000,1,0,[0|0|0],3100,7220000,0,7,0,900,100,40,0,0,0,100,55,59,39,-1,-1,-1,-1,-1,-1,0,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,1,1,1,1,15,15,5.5,2203,12051,0,0,1,10,84,0,0,0,65,60,0,61,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,28,28,28,28,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,54,0,0,6,30,1,28,28,6,0,28,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.175,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,31130000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31140000,Great Turtle Shell,340,0,14,31140000,1,0,[0|0|0],3100,7226000,0,5.5,0,900,100,40,0,0,0,94,44,39,43,-1,-1,-1,5311400,-1,-1,0,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,1,1,1,1,15,15,5.5,2021,12052,0,0,1,10,81,0,0,0,66,60,0,54,8100,-1,-1,0,-1,7,0,12,49,0,4,127,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,25,25,25,25,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,117,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,46,0,0,6,30,1,25,25,6,0,25,0,301,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.015,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,2,2,60,-1,-1,-1,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,31140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31170000,Shield of the Guilty,140,0,8,31170000,1,0,[0|0|0],3100,7113000,0,2,0,600,100,40,0,0,0,81,36,36,31,6401,-1,-1,5311700,-1,-1,0,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,1,1,1,1,15,15,5,2024,12053,0,0,1,10,75,0,0,0,54,60,0,42,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,0,0,0,99,0,0,30,60,0,2,0,0,0,20,20,20,20,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,480,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,37,0,0,6,20,1,20,20,6,0,20,0,300,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,2,2,60,6501,-1,-1,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,31170000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31190000,Carian Knight's Shield,340,0,10,31190000,0,0,[0|0|0],3100,7224000,0,4.5,0,900,200,40,0,30,0,100,71,28,19,-1,-1,-1,-1,-1,-1,0,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,1,1,1,1,15,15,5.5,2026,12055,0,0,1,10,63,40,0,0,65,60,0,52,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,10,0,0,15,10,15,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,4,0,0,1,1,54,0,0,6,30,1,23,23,6,0,23,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.93,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,2,2,60,-1,-1,-1,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,31190000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31230000,Large Leather Shield,340,0,8,31230000,0,0,[0|0|0],3100,7207000,0,3,0,900,100,40,0,0,0,91,49,36,45,-1,-1,-1,-1,-1,-1,0,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,1,1,1,1,15,15,5.5,2044,12059,0,0,1,10,75,0,0,0,61,60,0,49,8100,-1,-1,0,-1,7,0,12,49,0,1,105,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,22,22,22,22,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,108,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,45,0,0,6,30,1,22,22,6,0,22,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.9,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,60,-1,-1,-1,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,31230000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31240000,Horse Crest Wooden Shield,340,0,8,31240000,1,0,[0|0|0],3100,7201000,0,3.5,0,900,100,40,0,0,0,93,50,32,43,-1,-1,-1,-1,-1,-1,0,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,1,1,1,1,15,15,5.5,2043,12060,0,0,1,10,76,0,0,0,61,60,0,49,8100,-1,-1,0,-1,7,0,12,49,0,2,105,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,128,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,42,0,0,6,30,1,23,23,6,0,23,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.935,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,60,-1,-1,-1,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,31240000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31250000,Candletree Wooden Shield,340,0,8,31250000,1,0,[0|0|0],3100,7202000,0,3.5,0,900,100,40,0,0,0,93,42,32,50,-1,-1,-1,-1,-1,-1,0,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,1,1,1,1,15,15,5.5,2042,12061,0,0,1,10,76,0,0,0,61,60,0,49,8100,-1,-1,0,-1,7,0,12,49,0,2,105,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,128,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,43,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.935,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,60,-1,-1,-1,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,31250000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31260000,Flame Crest Wooden Shield,340,0,8,31260000,1,0,[0|0|0],3100,7203000,0,3.5,0,900,100,40,0,0,0,94,43,32,42,-1,-1,-1,-1,-1,-1,0,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,1,1,1,1,15,15,5.5,2041,12062,0,0,1,10,76,0,0,0,61,60,0,49,8100,-1,-1,0,-1,7,0,12,49,0,2,105,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,128,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,50,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.935,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,60,-1,-1,-1,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,31260000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31270000,Hawk Crest Wooden Shield,340,0,8,31270000,1,0,[0|0|0],3100,7200000,0,3.5,0,900,100,40,0,0,0,95,44,32,44,-1,-1,-1,-1,-1,-1,0,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,1,1,1,1,15,15,5.5,2040,12063,0,0,1,10,76,0,0,0,61,60,0,48,8100,-1,-1,0,-1,7,0,12,49,0,2,105,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,128,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,44,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.935,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3400,310,6,6,1,2,60,-1,-1,-1,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,31270000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31280000,Beast Crest Heater Shield,340,0,10,31280000,1,0,[0|0|0],3100,7213000,0,3.5,0,900,100,40,0,0,0,100,50,43,32,-1,-1,-1,-1,-1,-1,0,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,1,1,1,1,15,15,5.5,2039,12064,0,0,1,10,77,0,0,0,63,60,0,54,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,42,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,31280000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31290000,Red Crest Heater Shield,340,0,10,31290000,1,0,[0|0|0],3100,7212000,0,3.5,0,900,100,40,0,0,0,100,42,50,32,-1,-1,-1,-1,-1,-1,0,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,1,1,1,1,15,15,5.5,2038,12065,0,0,1,10,77,0,0,0,63,60,0,53,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,43,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,31290000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31300000,Blue Crest Heater Shield,340,0,10,31300000,1,0,[0|0|0],3100,7211000,0,3.5,0,900,100,40,0,0,0,100,43,42,32,-1,-1,-1,-1,-1,-1,0,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,1,1,1,1,15,15,5.5,2037,12066,0,0,1,10,77,0,0,0,63,60,0,53,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,50,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,31300000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31310000,Eclipse Crest Heater Shield,340,0,10,31310000,1,0,[0|0|0],3100,7215000,0,3.5,0,900,100,40,0,0,0,100,44,44,37,-1,-1,-1,-1,-1,-1,0,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,1,1,1,1,15,15,5.5,2036,12067,0,0,1,10,77,0,0,0,63,60,0,54,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,44,0,0,6,30,1,23,23,6,0,23,0,10,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,31310000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31320000,Inverted Hawk Heater Shield,340,0,10,31320000,1,0,[0|0|0],3100,7214000,0,3.5,0,900,100,40,0,0,0,100,49,49,34,-1,-1,-1,-1,-1,-1,0,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,1,1,1,1,15,15,5.5,2035,12068,0,0,1,10,77,0,0,0,63,60,0,53,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,49,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,31320000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
31330000,Heater Shield,340,0,10,31330000,1,0,[0|0|0],3100,7210000,0,3.5,0,900,100,40,0,0,0,100,43,43,27,-1,-1,-1,-1,-1,-1,0,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,1,1,1,1,15,15,5.5,2020,12069,0,0,1,10,77,0,0,0,63,60,0,52,8100,-1,-1,0,-1,7,0,12,49,0,0,104,0,0,0,0,15,0,0,0,99,0,0,50,80,0,3,0,0,0,23,23,23,23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,49,0.03,0,0,0,0,1,0,0,0,0,0,0,1,1,43,0,0,6,30,1,23,23,6,0,23,0,302,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,3400,310,6,6,1,2,60,-1,-1,-1,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,31330000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
